"doy","depth","lake","year","k","kcrit.depth","perc.light"
134,5.75,"T",2024,-1.31162478687319,3.51104221732373,0.0530419410116026
134,6,"L",2022,NA,NA,1.18165273052809
134,6,"L",2024,NA,NA,2.3862116860728
134,6,"R",2022,NA,NA,0.181011128755659
134,6,"R",2024,-0.922852758592979,4.99014599796098,0.393786511481258
134,6,"T",2022,NA,NA,0.0588480711959305
134,6,"T",2024,-1.31162478687319,3.51104221732373,0.0382130371383219
134,6.25,"L",2022,NA,NA,0.982148008761875
134,6.25,"L",2024,NA,NA,2.04227164961259
134,6.25,"R",2022,NA,NA,0.139137115764821
134,6.25,"R",2024,-0.922852758592979,4.99014599796098,0.312653554772797
134,6.25,"T",2022,NA,NA,0.0431655960961255
134,6.25,"T",2024,-1.31162478687319,3.51104221732373,0.0275298410933972
134,6.5,"L",2022,NA,NA,0.816326731360258
134,6.5,"L",2024,NA,NA,1.74790590254619
134,6.5,"R",2022,NA,NA,0.106949982116764
134,6.5,"R",2024,-0.922852758592979,4.99014599796098,0.248236652251912
134,6.5,"T",2022,NA,NA,0.0316623578049011
134,6.5,"T",2024,-1.31162478687319,3.51104221732373,0.0198333398071531
134,6.75,"L",2022,NA,NA,0.678501943076169
134,6.75,"L",2024,NA,NA,1.4959689837223
134,6.75,"R",2022,NA,NA,0.0822088240934219
134,6.75,"R",2024,-0.922852758592979,4.99014599796098,0.197091747656656
134,6.75,"T",2022,NA,NA,0.0232246277691406
134,6.75,"T",2024,-1.31162478687319,3.51104221732373,0.0142885448038547
134,7,"L",2022,NA,NA,0.563946847594987
134,7,"L",2024,NA,NA,1.28034535325908
134,7,"R",2022,NA,NA,0.0631911350059387
134,7,"R",2024,-0.922852758592979,4.99014599796098,0.156484373447539
134,7,"T",2022,NA,NA,0.0170354759534567
134,7,"T",2024,-1.31162478687319,3.51104221732373,0.0102939048388678
134,7.25,"L",2022,NA,NA,0.468732698789958
134,7.25,"L",2024,NA,NA,1.09580094336796
134,7.25,"R",2022,NA,NA,0.0485728823806189
134,7.25,"R",2024,-0.922852758592979,4.99014599796098,0.124243452221688
134,7.25,"T",2022,NA,NA,0.0124956767378813
134,7.25,"T",2024,-1.31162478687319,3.51104221732373,0.00741604399092332
134,7.5,"L",2022,NA,NA,0.389594061660059
134,7.5,"L",2024,NA,NA,0.937856106111975
134,7.5,"R",2022,NA,NA,0.0373363273588884
134,7.5,"R",2024,-0.922852758592979,4.99014599796098,0.0986452198381201
134,7.5,"T",2022,NA,NA,0.00916569267358476
134,7.5,"T",2024,-1.31162478687319,3.51104221732373,0.00534274498707715
134,7.75,"L",2022,NA,NA,0.323816821981087
134,7.75,"L",2024,NA,NA,0.802676874020686
134,7.75,"R",2022,NA,NA,0.0286991685963092
134,7.75,"R",2024,-0.922852758592979,4.99014599796098,0.078321064192165
134,7.75,"T",2022,NA,NA,0.00672311903939744
134,7.75,"T",2024,-1.31162478687319,3.51104221732373,0.00384907695152224
134,8,"L",2022,NA,NA,0.269145103883601
134,8,"L",2024,NA,NA,0.686981894012104
134,8,"R",2022,NA,NA,0.0220600775808042
134,8,"R",2024,-0.922852758592979,4.99014599796098,0.0621843522297343
134,8,"T",2022,NA,NA,0.00493146903650548
134,8,"T",2024,-1.31162478687319,3.51104221732373,0.00277299279950189
135,0,"L",2022,NA,NA,100
135,0,"L",2024,NA,NA,100
135,0,"R",2022,NA,NA,100
135,0,"R",2024,NA,NA,100
135,0,"T",2022,NA,NA,100
135,0,"T",2024,NA,NA,100
135,0.25,"L",2022,NA,NA,83.1164675871352
135,0.25,"L",2024,NA,NA,85.5863568824332
135,0.25,"R",2022,NA,NA,76.8666085457304
135,0.25,"R",2024,NA,NA,78.3776859950478
135,0.25,"T",2022,NA,NA,73.3509106057337
135,0.25,"T",2024,NA,NA,71.0417579864329
135,0.5,"L",2022,NA,NA,69.083471841633
135,0.5,"L",2024,NA,NA,73.2502448440723
135,0.5,"R",2022,NA,NA,59.0847550932255
135,0.5,"R",2024,NA,NA,61.4513850272685
135,0.5,"T",2022,NA,NA,53.8035608669034
135,0.5,"T",2024,NA,NA,50.499391921403
135,0.75,"L",2022,NA,NA,57.4197414813186
135,0.75,"L",2024,NA,NA,62.6922159695038
135,0.75,"R",2022,NA,NA,45.4164474077132
135,0.75,"R",2024,NA,NA,48.1965175551885
135,0.75,"T",2022,NA,NA,39.4654018341838
135,0.75,"T",2024,NA,NA,35.9177895312413
135,1,"L",2022,NA,NA,47.725260816937
135,1,"L",2024,NA,NA,53.6559836971653
135,1,"R",2022,NA,NA,34.9100828442644
135,1,"R",2024,NA,NA,37.8130985164315
135,1,"T",2022,NA,NA,28.9482316195858
135,1,"T",2024,NA,NA,25.5609071688837
135,1.25,"L",2022,NA,NA,39.6675509377851
135,1.25,"L",2024,NA,NA,45.9222016958361
135,1.25,"R",2022,NA,NA,26.8341967228909
135,1.25,"R",2024,NA,NA,29.6762699434364
135,1.25,"T",2022,NA,NA,21.2337914972231
135,1.25,"T",2024,NA,NA,18.2002904099721
135,1.5,"L",2022,NA,NA,32.9702671178145
135,1.5,"L",2024,NA,NA,39.3031394316691
135,1.5,"R",2022,NA,NA,20.6265369513758
135,1.5,"R",2024,NA,NA,23.297781089665
135,1.5,"T",2022,NA,NA,15.575179419336
135,1.5,"T",2024,NA,NA,12.9660578055296
135,1.75,"L",2022,NA,NA,27.4037213823702
135,1.75,"L",2024,NA,NA,33.6381251799887
135,1.75,"R",2022,NA,NA,15.8549194149545
135,1.75,"R",2024,NA,NA,18.2959817407161
135,1.75,"T",2022,NA,NA,11.4245359325598
135,1.75,"T",2024,NA,NA,9.24181747264191
135,2,"L",2022,NA,NA,22.7770052004466
135,2,"L",2024,NA,NA,28.7896458651047
135,2,"R",2022,NA,NA,12.187138841934
135,2,"R",2024,NA,NA,14.3724382355283
135,2,"T",2022,NA,NA,8.38000113901185
135,2,"T",2024,NA,NA,6.59050792055173
135,2.25,"L",2022,NA,NA,18.9314421447493
135,2.25,"L",2024,NA,NA,24.6400090552972
135,2.25,"R",2022,NA,NA,9.36784030655411
135,2.25,"R",2024,NA,NA,11.2937035142259
135,2.25,"T",2022,NA,NA,6.14680714423605
135,2.25,"T",2024,NA,NA,4.70202346599147
135,2.5,"L",2022,NA,NA,15.7351459740178
135,2.5,"L",2024,NA,NA,21.0884860859305
135,2.5,"R",2022,NA,NA,7.20074113762809
135,2.5,"R",2024,NA,NA,8.87709975737394
135,2.5,"T",2022,NA,NA,4.50873901347544
135,2.5,"T",2024,NA,NA,3.35619770630466
135,2.75,"L",2022,NA,NA,13.0784975032829
135,2.75,"L",2024,NA,NA,18.0488669626068
135,2.75,"R",2022,NA,NA,5.53496550265196
135,2.75,"R",2024,NA,NA,6.97962617318012
135,2.75,"T",2022,NA,NA,3.30720112322021
135,2.75,"T",2024,NA,NA,2.3966226457832
135,3,"L",2022,NA,NA,10.8703851382004
135,3,"L",2024,NA,NA,15.4473676918522
135,3,"R",2022,NA,NA,4.2545402660647
135,3,"R",2024,NA,NA,5.4893016977492
135,3,"T",2022,NA,NA,2.42586213944508
135,3,"T",2024,NA,NA,1.71211851368757
135,3.25,"L",2022,NA,NA,9.03508013998912
135,3.25,"L",2024,NA,NA,13.2208392416903
135,3.25,"R",2022,NA,NA,3.27032081173643
135,3.25,"R",2024,NA,NA,4.31840555155588
135,3.25,"T",2022,NA,NA,1.7793919693227
135,3.25,"T",2024,NA,NA,1.22360947751256
135,3.5,"L",2022,NA,NA,7.50963945602575
135,3.5,"L",2024,NA,NA,11.3152346562459
135,3.5,"R",2022,NA,NA,2.513784696547
135,3.5,"R",2024,NA,NA,3.3981976188179
135,3.5,"T",2022,NA,NA,1.3052002127435
135,3.5,"T",2024,NA,NA,0.87482187845711
135,3.75,"L",2022,NA,NA,6.24174704437836
135,3.75,"L",2024,NA,NA,9.68429711497936
135,3.75,"R",2022,NA,NA,1.93226104237726
135,3.75,"R",2024,NA,NA,2.67479313632715
135,3.75,"T",2022,NA,NA,0.957376241275328
135,3.75,"T",2024,NA,NA,0.625687307482097
135,4,"L",2022,NA,NA,5.18791965901171
135,4,"L",2024,NA,NA,8.28843709038142
135,4,"R",2022,NA,NA,1.48526353152578
135,4,"R",2024,NA,NA,2.10593812383817
135,4,"T",2022,NA,NA,0.7022441908984
135,4,"T",2024,NA,NA,0.447660978202859
135,4.25,"L",2022,NA,NA,4.31201556182908
135,4.25,"L",2024,NA,NA,7.0937713481498
135,4.25,"R",2022,NA,NA,1.14167170465041
135,4.25,"R",2024,NA,NA,1.65848795610154
135,4.25,"T",2022,NA,NA,0.515102508699843
135,4.25,"T",2024,NA,NA,0.320397245500586
135,4.5,"L",2022,NA,NA,3.58399501679989
135,4.5,"L",2024,NA,NA,6.07130046245129
135,4.5,"R",2022,NA,NA,0.877564320090998
135,4.5,"R",2024,NA,NA,1.30643503210295
135,4.5,"T",2022,NA,NA,0.377832380684314
135,4.5,"T",2024,NA,NA,0.229387413792401
135,4.75,"L",2022,NA,NA,2.97889005646303
135,4.75,"L",2024,NA,NA,5.19620488119838
135,4.75,"R",2022,NA,NA,0.674553930661347
135,4.75,"R",2024,NA,NA,1.02936540592449
135,4.75,"T",2022,NA,NA,0.277143491795266
135,4.75,"T",2024,NA,NA,0.164280303413826
135,5,"L",2022,NA,NA,2.47594818823648
135,5,"L",2024,NA,NA,4.44724245396486
135,5,"R",2022,NA,NA,0.518506729311295
135,5,"R",2024,NA,NA,0.811250652580369
135,5,"T",2022,NA,NA,0.203287274916355
135,5,"T",2024,NA,NA,0.117687549594684
135,5.25,"L",2022,NA,NA,2.05792067334984
135,5.25,"L",2024,NA,NA,3.80623279807745
135,5.25,"R",2022,NA,NA,0.398558537902984
135,5.25,"R",2024,NA,NA,0.639501817940821
135,5.25,"T",2022,NA,NA,0.149113067296728
135,5.25,"T",2024,NA,NA,0.0843332547972134
135,5.5,"L",2022,NA,NA,1.71047096943377
135,5.5,"L",2024,NA,NA,3.25761598633879
135,5.5,"R",2022,NA,NA,0.306358431155473
135,5.5,"R",2024,NA,NA,0.504228339034092
135,5.5,"T",2022,NA,NA,0.10937579269429
135,5.5,"T",2024,NA,NA,0.0604484151877292
135,5.75,"L",2022,NA,NA,1.42168304889678
135,5.75,"L",2024,NA,NA,2.78807484392711
135,5.75,"R",2022,NA,NA,0.235487336023118
135,5.75,"R",2024,NA,NA,0.397657325521702
135,5.75,"T",2022,NA,NA,0.0802281399235014
135,5.75,"T",2024,NA,NA,0.0433394388069556
135,6,"L",2022,NA,NA,1.18165273052809
135,6,"L",2024,NA,NA,2.3862116860728
135,6,"R",2022,NA,NA,0.181011128755659
135,6,"R",2024,NA,NA,0.313678346883215
135,6,"T",2022,NA,NA,0.0588480711959305
135,6,"T",2024,NA,NA,0.0310805531426415
135,6.25,"L",2022,NA,NA,0.982148008761875
135,6.25,"L",2024,NA,NA,2.04227164961259
135,6.25,"R",2022,NA,NA,0.139137115764821
135,6.25,"R",2024,NA,NA,0.247486480840923
135,6.25,"T",2022,NA,NA,0.0431655960961255
135,6.25,"T",2024,NA,NA,0.0222944243612547
135,6.5,"L",2022,NA,NA,0.816326731360258
135,6.5,"L",2024,NA,NA,1.74790590254619
135,6.5,"R",2022,NA,NA,0.106949982116764
135,6.5,"R",2024,NA,NA,0.195302319783694
135,6.5,"T",2022,NA,NA,0.0316623578049011
135,6.5,"T",2024,NA,NA,0.015995617924686
135,6.75,"L",2022,NA,NA,0.678501943076169
135,6.75,"L",2024,NA,NA,1.4959689837223
135,6.75,"R",2022,NA,NA,0.0822088240934219
135,6.75,"R",2024,NA,NA,0.154152271490106
135,6.75,"T",2022,NA,NA,0.0232246277691406
135,6.75,"T",2024,NA,NA,0.0114788496797148
135,7,"L",2022,NA,NA,0.563946847594987
135,7,"L",2024,NA,NA,1.28034535325908
135,7,"R",2022,NA,NA,0.0631911350059387
135,7,"R",2024,NA,NA,0.121696114854719
135,7,"T",2022,NA,NA,0.0170354759534567
135,7,"T",2024,NA,NA,0.00823917717094708
135,7.25,"L",2022,NA,NA,0.468732698789958
135,7.25,"L",2024,NA,NA,1.09580094336796
135,7.25,"R",2022,NA,NA,0.0485728823806189
135,7.25,"R",2024,NA,NA,0.0960916037558049
135,7.25,"T",2022,NA,NA,0.0124956767378813
135,7.25,"T",2024,NA,NA,0.00591497836536051
135,7.5,"L",2022,NA,NA,0.389594061660059
135,7.5,"L",2024,NA,NA,0.937856106111975
135,7.5,"R",2022,NA,NA,0.0373363273588884
135,7.5,"R",2024,NA,NA,0.0758881265396468
135,7.5,"T",2022,NA,NA,0.00916569267358476
135,7.5,"T",2024,NA,NA,0.00424719519506005
135,7.75,"L",2022,NA,NA,0.323816821981087
135,7.75,"L",2024,NA,NA,0.802676874020686
135,7.75,"R",2022,NA,NA,0.0286991685963092
135,7.75,"R",2024,NA,NA,0.0599431603523874
135,7.75,"T",2022,NA,NA,0.00672311903939744
135,7.75,"T",2024,NA,NA,0.00305019140258689
135,8,"L",2022,NA,NA,0.269145103883601
135,8,"L",2024,NA,NA,0.686981894012104
135,8,"R",2022,NA,NA,0.0220600775808042
135,8,"R",2024,NA,NA,0.0473566143884988
135,8,"T",2022,NA,NA,0.00493146903650548
135,8,"T",2024,NA,NA,0.00219090735432308
136,0,"L",2022,NA,NA,100
136,0,"L",2024,NA,NA,100
136,0,"R",2022,NA,NA,100
136,0,"R",2024,NA,NA,100
136,0,"T",2022,NA,NA,100
136,0,"T",2024,NA,NA,100
136,0.25,"L",2022,NA,NA,83.1164675871352
136,0.25,"L",2024,NA,NA,85.5863568824332
136,0.25,"R",2022,NA,NA,76.8666085457304
136,0.25,"R",2024,NA,NA,77.3586568520562
136,0.25,"T",2022,NA,NA,73.3509106057337
136,0.25,"T",2024,NA,NA,70.0404564438735
136,0.5,"L",2022,NA,NA,69.083471841633
136,0.5,"L",2024,NA,NA,73.2502448440723
136,0.5,"R",2022,NA,NA,59.0847550932255
136,0.5,"R",2024,NA,NA,59.8643863074271
136,0.5,"T",2022,NA,NA,53.8035608669034
136,0.5,"T",2024,NA,NA,49.0967595798267
136,0.75,"L",2022,NA,NA,57.4197414813186
136,0.75,"L",2024,NA,NA,62.6922159695038
136,0.75,"R",2022,NA,NA,45.4164474077132
136,0.75,"R",2024,NA,NA,46.3426291390601
136,0.75,"T",2022,NA,NA,39.4654018341838
136,0.75,"T",2024,NA,NA,34.4437728259524
136,1,"L",2022,NA,NA,47.725260816937
136,1,"L",2024,NA,NA,53.6559836971653
136,1,"R",2022,NA,NA,34.9100828442644
136,1,"R",2024,NA,NA,35.8878187783843
136,1,"T",2022,NA,NA,28.9482316195858
136,1,"T",2024,NA,NA,24.1836131118185
136,1.25,"L",2022,NA,NA,39.6675509377851
136,1.25,"L",2024,NA,NA,45.9222016958361
136,1.25,"R",2022,NA,NA,26.8341967228909
136,1.25,"R",2024,NA,NA,27.8015729036877
136,1.25,"T",2022,NA,NA,21.2337914972231
136,1.25,"T",2024,NA,NA,16.993476474694
136,1.5,"L",2022,NA,NA,32.9702671178145
136,1.5,"L",2024,NA,NA,39.3031394316691
136,1.5,"R",2022,NA,NA,20.6265369513758
136,1.5,"R",2024,NA,NA,21.5451308003937
136,1.5,"T",2022,NA,NA,15.575179419336
136,1.5,"T",2024,NA,NA,11.950643874757
136,1.75,"L",2022,NA,NA,27.4037213823702
136,1.75,"L",2024,NA,NA,33.6381251799887
136,1.75,"R",2022,NA,NA,15.8549194149545
136,1.75,"R",2024,NA,NA,16.702743838648
136,1.75,"T",2022,NA,NA,11.4245359325598
136,1.75,"T",2024,NA,NA,8.41095493927037
136,2,"L",2022,NA,NA,22.7770052004466
136,2,"L",2024,NA,NA,28.7896458651047
136,2,"R",2022,NA,NA,12.187138841934
136,2,"R",2024,NA,NA,12.9534894080962
136,2,"T",2022,NA,NA,8.38000113901185
136,2,"T",2024,NA,NA,5.92434898820628
136,2.25,"L",2022,NA,NA,18.9314421447493
136,2.25,"L",2024,NA,NA,24.6400090552972
136,2.25,"R",2022,NA,NA,9.36784030655411
136,2.25,"R",2024,NA,NA,10.0495644257279
136,2.25,"T",2022,NA,NA,6.14680714423605
136,2.25,"T",2024,NA,NA,4.17612211132957
136,2.5,"L",2022,NA,NA,15.7351459740178
136,2.5,"L",2024,NA,NA,21.0884860859305
136,2.5,"R",2022,NA,NA,7.20074113762809
136,2.5,"R",2024,NA,NA,7.79956433900748
136,2.5,"T",2022,NA,NA,4.50873901347544
136,2.5,"T",2024,NA,NA,2.94603842193504
136,2.75,"L",2022,NA,NA,13.0784975032829
136,2.75,"L",2024,NA,NA,18.0488669626068
136,2.75,"R",2022,NA,NA,5.53496550265196
136,2.75,"R",2024,NA,NA,6.05559901284656
136,2.75,"T",2022,NA,NA,3.30720112322021
136,2.75,"T",2024,NA,NA,2.07984648270056
136,3,"L",2022,NA,NA,10.8703851382004
136,3,"L",2024,NA,NA,15.4473676918522
136,3,"R",2022,NA,NA,4.2545402660647
136,3,"R",2024,NA,NA,4.70336227279039
136,3,"T",2022,NA,NA,2.42586213944508
136,3,"T",2024,NA,NA,1.46942150824495
136,3.25,"L",2022,NA,NA,9.03508013998912
136,3.25,"L",2024,NA,NA,13.2208392416903
136,3.25,"R",2022,NA,NA,3.27032081173643
136,3.25,"R",2024,NA,NA,3.65447578469017
136,3.25,"T",2022,NA,NA,1.7793919693227
136,3.25,"T",2024,NA,NA,1.03891004689618
136,3.5,"L",2022,NA,NA,7.50963945602575
136,3.5,"L",2024,NA,NA,11.3152346562459
136,3.5,"R",2022,NA,NA,2.513784696547
136,3.5,"R",2024,NA,NA,2.84058465764667
136,3.5,"T",2022,NA,NA,1.3052002127435
136,3.5,"T",2024,NA,NA,0.735054931878789
136,3.75,"L",2022,NA,NA,6.24174704437836
136,3.75,"L",2024,NA,NA,9.68429711497936
136,3.75,"R",2022,NA,NA,1.93226104237726
136,3.75,"R",2024,NA,NA,2.20880261505991
136,3.75,"T",2022,NA,NA,0.957376241275328
136,3.75,"T",2024,NA,NA,0.520433783769415
136,4,"L",2022,NA,NA,5.18791965901171
136,4,"L",2024,NA,NA,8.28843709038142
136,4,"R",2022,NA,NA,1.48526353152578
136,4,"R",2024,NA,NA,1.71819719395403
136,4,"T",2022,NA,NA,0.7022441908984
136,4,"T",2024,NA,NA,0.368729818266353
136,4.25,"L",2022,NA,NA,4.31201556182908
136,4.25,"L",2024,NA,NA,7.0937713481498
136,4.25,"R",2022,NA,NA,1.14167170465041
136,4.25,"R",2024,NA,NA,1.33707665746221
136,4.25,"T",2022,NA,NA,0.515102508699843
136,4.25,"T",2024,NA,NA,0.261421403446436
136,4.5,"L",2022,NA,NA,3.58399501679989
136,4.5,"L",2024,NA,NA,6.07130046245129
136,4.5,"R",2022,NA,NA,0.877564320090998
136,4.5,"R",2024,NA,NA,1.04089509289914
136,4.5,"T",2022,NA,NA,0.377832380684314
136,4.5,"T",2024,NA,NA,0.185462848280766
136,4.75,"L",2022,NA,NA,2.97889005646303
136,4.75,"L",2024,NA,NA,5.19620488119838
136,4.75,"R",2022,NA,NA,0.674553930661347
136,4.75,"R",2024,NA,NA,0.810634321839272
136,4.75,"T",2022,NA,NA,0.277143491795266
136,4.75,"T",2024,NA,NA,0.131658294877779
136,5,"L",2022,NA,NA,2.47594818823648
136,5,"L",2024,NA,NA,4.44724245396486
136,5,"R",2022,NA,NA,0.518506729311295
136,5,"R",2024,NA,NA,0.631553690339856
136,5,"T",2022,NA,NA,0.203287274916355
136,5,"T",2024,NA,NA,0.0935206493773588
136,5.25,"L",2022,NA,NA,2.05792067334984
136,5.25,"L",2024,NA,NA,3.80623279807745
136,5.25,"R",2022,NA,NA,0.398558537902984
136,5.25,"R",2024,NA,NA,0.492223780975109
136,5.25,"T",2022,NA,NA,0.149113067296728
136,5.25,"T",2024,NA,NA,0.0664702238718362
136,5.5,"L",2022,NA,NA,1.71047096943377
136,5.5,"L",2024,NA,NA,3.25761598633879
136,5.5,"R",2022,NA,NA,0.306358431155473
136,5.5,"R",2024,NA,NA,0.383779317904565
136,5.5,"T",2022,NA,NA,0.10937579269429
136,5.5,"T",2024,NA,NA,0.0472714994159133
136,5.75,"L",2022,NA,NA,1.42168304889678
136,5.75,"L",2024,NA,NA,2.78807484392711
136,5.75,"R",2022,NA,NA,0.235487336023118
136,5.75,"R",2024,NA,NA,0.29934134686247
136,5.75,"T",2022,NA,NA,0.0802281399235014
136,5.75,"T",2024,NA,NA,0.0336369366023085
136,6,"L",2022,NA,NA,1.18165273052809
136,6,"L",2024,NA,NA,2.3862116860728
136,6,"R",2022,NA,NA,0.181011128755659
136,6,"R",2024,NA,NA,0.233570182285172
136,6,"T",2022,NA,NA,0.0588480711959305
136,6,"T",2024,NA,NA,0.0239480691469612
136,6.25,"L",2022,NA,NA,0.982148008761875
136,6.25,"L",2024,NA,NA,2.04227164961259
136,6.25,"R",2022,NA,NA,0.139137115764821
136,6.25,"R",2024,NA,NA,0.182319406909048
136,6.25,"T",2022,NA,NA,0.0431655960961255
136,6.25,"T",2024,NA,NA,0.0170590076291123
136,6.5,"L",2022,NA,NA,0.816326731360258
136,6.5,"L",2024,NA,NA,1.74790590254619
136,6.5,"R",2022,NA,NA,0.106949982116764
136,6.5,"R",2024,NA,NA,0.142367987315476
136,6.5,"T",2022,NA,NA,0.0316623578049011
136,6.5,"T",2024,NA,NA,0.0121578960422189
136,6.75,"L",2022,NA,NA,0.678501943076169
136,6.75,"L",2024,NA,NA,1.4959689837223
136,6.75,"R",2022,NA,NA,0.0822088240934219
136,6.75,"R",2024,NA,NA,0.111212795323556
136,6.75,"T",2022,NA,NA,0.0232246277691406
136,6.75,"T",2024,NA,NA,0.00866915455557485
136,7,"L",2022,NA,NA,0.563946847594987
136,7,"L",2024,NA,NA,1.28034535325908
136,7,"R",2022,NA,NA,0.0631911350059387
136,7,"R",2024,NA,NA,0.0869078562618995
136,7,"T",2022,NA,NA,0.0170354759534567
136,7,"T",2024,NA,NA,0.0061844495030264
136,7.25,"L",2022,NA,NA,0.468732698789958
136,7.25,"L",2024,NA,NA,1.09580094336796
136,7.25,"R",2022,NA,NA,0.0485728823806189
136,7.25,"R",2024,NA,NA,0.0679397552899214
136,7.25,"T",2022,NA,NA,0.0124956767378813
136,7.25,"T",2024,NA,NA,0.0044139127397977
136,7.5,"L",2022,NA,NA,0.389594061660059
136,7.5,"L",2024,NA,NA,0.937856106111975
136,7.5,"R",2022,NA,NA,0.0373363273588884
136,7.5,"R",2024,NA,NA,0.0531310332411734
136,7.5,"T",2022,NA,NA,0.00916569267358476
136,7.5,"T",2024,NA,NA,0.00315164540304295
136,7.75,"L",2022,NA,NA,0.323816821981087
136,7.75,"L",2024,NA,NA,0.802676874020686
136,7.75,"R",2022,NA,NA,0.0286991685963092
136,7.75,"R",2024,NA,NA,0.0415652565126097
136,7.75,"T",2022,NA,NA,0.00672311903939744
136,7.75,"T",2024,NA,NA,0.00225130585365153
136,8,"L",2022,NA,NA,0.269145103883601
136,8,"L",2024,NA,NA,0.686981894012104
136,8,"R",2022,NA,NA,0.0220600775808042
136,8,"R",2024,NA,NA,0.0325288765472633
136,8,"T",2022,NA,NA,0.00493146903650548
136,8,"T",2024,NA,NA,0.00160882190914427
137,0,"L",2022,NA,NA,100
137,0,"L",2024,NA,NA,100
137,0,"R",2022,NA,NA,100
137,0,"R",2024,-1.07991206172323,4.2643935216831,100
137,0,"T",2022,NA,NA,100
137,0,"T",2024,NA,NA,100
137,0.25,"L",2022,NA,NA,83.1164675871352
137,0.25,"L",2024,NA,NA,85.5863568824332
137,0.25,"R",2022,NA,NA,76.8666085457304
137,0.25,"R",2024,-1.07991206172323,4.2643935216831,76.3396277090646
137,0.25,"T",2022,NA,NA,73.3509106057337
137,0.25,"T",2024,NA,NA,69.0391549013141
137,0.5,"L",2022,NA,NA,69.083471841633
137,0.5,"L",2024,NA,NA,73.2502448440723
137,0.5,"R",2022,NA,NA,59.0847550932255
137,0.5,"R",2024,-1.07991206172323,4.2643935216831,58.2773875875858
137,0.5,"T",2022,NA,NA,53.8035608669034
137,0.5,"T",2024,NA,NA,47.6941272382504
137,0.75,"L",2022,NA,NA,57.4197414813186
137,0.75,"L",2024,NA,NA,62.6922159695038
137,0.75,"R",2022,NA,NA,45.4164474077132
137,0.75,"R",2024,-1.07991206172323,4.2643935216831,44.4887407229316
137,0.75,"T",2022,NA,NA,39.4654018341838
137,0.75,"T",2024,NA,NA,32.9697561206635
137,1,"L",2022,NA,NA,47.725260816937
137,1,"L",2024,NA,NA,53.6559836971653
137,1,"R",2022,NA,NA,34.9100828442644
137,1,"R",2024,-1.07991206172323,4.2643935216831,33.962539040337
137,1,"T",2022,NA,NA,28.9482316195858
137,1,"T",2024,NA,NA,22.8063190547533
137,1.25,"L",2022,NA,NA,39.6675509377851
137,1.25,"L",2024,NA,NA,45.9222016958361
137,1.25,"R",2022,NA,NA,26.8341967228909
137,1.25,"R",2024,-1.07991206172323,4.2643935216831,25.926875863939
137,1.25,"T",2022,NA,NA,21.2337914972231
137,1.25,"T",2024,NA,NA,15.7866625394159
137,1.5,"L",2022,NA,NA,32.9702671178145
137,1.5,"L",2024,NA,NA,39.3031394316691
137,1.5,"R",2022,NA,NA,20.6265369513758
137,1.5,"R",2024,-1.07991206172323,4.2643935216831,19.7924805111223
137,1.5,"T",2022,NA,NA,15.575179419336
137,1.5,"T",2024,NA,NA,10.9352299439844
137,1.75,"L",2022,NA,NA,27.4037213823702
137,1.75,"L",2024,NA,NA,33.6381251799887
137,1.75,"R",2022,NA,NA,15.8549194149545
137,1.75,"R",2024,-1.07991206172323,4.2643935216831,15.10950593658
137,1.75,"T",2022,NA,NA,11.4245359325598
137,1.75,"T",2024,NA,NA,7.58009240589883
137,2,"L",2022,NA,NA,22.7770052004466
137,2,"L",2024,NA,NA,28.7896458651047
137,2,"R",2022,NA,NA,12.187138841934
137,2,"R",2024,-1.07991206172323,4.2643935216831,11.5345405806641
137,2,"T",2022,NA,NA,8.38000113901185
137,2,"T",2024,NA,NA,5.25819005586083
137,2.25,"L",2022,NA,NA,18.9314421447493
137,2.25,"L",2024,NA,NA,24.6400090552972
137,2.25,"R",2022,NA,NA,9.36784030655411
137,2.25,"R",2024,-1.07991206172323,4.2643935216831,8.80542533722998
137,2.25,"T",2022,NA,NA,6.14680714423605
137,2.25,"T",2024,NA,NA,3.65022075666767
137,2.5,"L",2022,NA,NA,15.7351459740178
137,2.5,"L",2024,NA,NA,21.0884860859305
137,2.5,"R",2022,NA,NA,7.20074113762809
137,2.5,"R",2024,-1.07991206172323,4.2643935216831,6.72202892064101
137,2.5,"T",2022,NA,NA,4.50873901347544
137,2.5,"T",2024,NA,NA,2.53587913756542
137,2.75,"L",2022,NA,NA,13.0784975032829
137,2.75,"L",2024,NA,NA,18.0488669626068
137,2.75,"R",2022,NA,NA,5.53496550265196
137,2.75,"R",2024,-1.07991206172323,4.2643935216831,5.131571852513
137,2.75,"T",2022,NA,NA,3.30720112322021
137,2.75,"T",2024,NA,NA,1.76307031961793
137,3,"L",2022,NA,NA,10.8703851382004
137,3,"L",2024,NA,NA,15.4473676918522
137,3,"R",2022,NA,NA,4.2545402660647
137,3,"R",2024,-1.07991206172323,4.2643935216831,3.91742284783157
137,3,"T",2022,NA,NA,2.42586213944508
137,3,"T",2024,NA,NA,1.22672450280234
137,3.25,"L",2022,NA,NA,9.03508013998912
137,3.25,"L",2024,NA,NA,13.2208392416903
137,3.25,"R",2022,NA,NA,3.27032081173643
137,3.25,"R",2024,-1.07991206172323,4.2643935216831,2.99054601782446
137,3.25,"T",2022,NA,NA,1.7793919693227
137,3.25,"T",2024,NA,NA,0.85421061627981
137,3.5,"L",2022,NA,NA,7.50963945602575
